YEARMADERANGE,BEDROOMS,NCOMBATH,NHAFBATH,WALLTYPE,OUTLET,STOVEN,SEPCOOKTUSE,SEPOVENUSE,AMTMICRO,NUMMEAL,TOAST,COFFEE,DWASHUSE,AGEDW,WASHTEMP,DRYRUSE,TVCOLOR,TVSIZE1,TVONWD1,TVONWE1,TVAUDIOSYS,DESKTOP,NUMLAPTOP,NUMTABLET,ELPERIPH,NUMSMPHONE,INTERNET,INWIRELESS,HEATHOME,EQUIPAGE,NUMBERAC,NUMCFAN,NOTMOIST,LGTINNUM,LGTIN4,HHAGE,EDUCATION,NUMADULT,ATHOME,MONEYPY,NOHEATBROKE,NOHEATEL,NOHEATDAYS,USESOLAR,TOTCSQFT,TOTHSQFT,TOTSQFT_EN,CDD30YR,KWH,KWHSPH,KWHCOL,KWHLGT
5,2,2,0,1,1,1,17,7,12,1,1,0,1,42,2,3,2,3,3,3,0,0,0,0,0,1,0,0,1,4,0,0,0,2,4,85,5,1,5,2,0,0,0,0,407,1064,1064,658,3596.636,0.0,148.76,472.402
1,2,1,1,3,1,1,0,0,20,1,1,1,0,0,2,10,3,2,4,3,0,0,1,1,0,3,1,1,1,6,2,3,1,2,20,39,2,2,2,2,0,0,0,0,631,1262,3890,757,10885.514,297.19,604.421,1883.104
2,4,2,0,4,0,1,0,0,2,4,0,1,0,0,3,5,1,2,2,2,0,0,0,0,0,2,1,1,1,3,0,3,0,1,2,29,2,2,0,3,0,0,0,0,2100,2100,2100,3432,20506.244,2544.291,10734.122,196.4
6,3,2,1,1,1,0,14,6,10,2,1,1,7,1,3,7,3,4,2,2,0,1,0,1,1,2,1,1,1,3,0,5,0,5,30,51,2,2,3,4,0,0,0,0,0,5326,5326,1043,39766.0,20383.391,0.0,6320.236
5,1,1,0,1,0,1,0,0,15,2,1,1,0,0,0,0,3,2,5,5,0,1,0,0,1,1,1,0,1,2,1,0,0,1,5,65,2,1,5,1,0,0,0,0,344,687,687,565,4860.0,0.0,183.186,297.041
5,2,2,1,2,0,1,0,0,14,3,0,1,5,3,0,0,3,3,4,5,0,0,1,2,1,2,1,1,1,3,0,3,0,2,5,41,5,2,5,4,0,0,0,0,564,564,564,2077,10121.772,733.215,1266.166,1199.501
1,1,1,0,2,0,0,2,0,3,5,1,1,0,0,0,0,1,1,2,2,0,0,0,0,0,0,0,0,0,0,1,2,0,1,1,74,2,1,1,2,1,0,1,0,500,0,1000,3155,6916.0,0.0,4082.383,202.498
2,2,2,0,1,0,1,0,0,5,4,1,1,0,0,2,1,2,3,2,2,0,0,0,2,0,4,1,1,1,6,1,2,0,2,4,28,3,2,0,3,0,0,0,0,348,1739,1739,935,3132.492,0.0,534.787,487.879
3,1,1,0,1,0,1,0,0,4,4,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,1,0,1,4,40,4,1,3,1,0,0,0,0,462,1385,1385,1466,4150.0,0.0,2046.443,504.903
8,3,2,0,2,0,1,0,0,7,2,1,1,11,42,2,11,3,3,5,5,0,1,1,0,1,2,1,1,1,5,0,4,0,2,4,65,2,3,5,3,0,0,0,0,1872,1872,1872,1862,21250.356,4795.553,2926.136,1052.41
4,3,1,1,3,0,1,0,0,1,3,1,1,0,0,2,3,2,3,3,4,0,0,1,0,1,2,1,1,1,5,2,3,0,1,4,22,2,2,5,1,0,0,4,0,461,1152,1152,571,9981.576,911.156,425.445,469.265
4,2,2,1,3,1,1,0,0,14,2,0,0,1,1,2,1,1,2,5,5,0,0,1,0,0,0,1,1,1,2,0,0,0,4,11,70,4,1,5,2,0,0,0,0,1357,1630,2174,1382,7632.529,0.0,2257.663,2891.553
4,3,2,1,2,1,1,0,0,7,2,0,1,2,1,2,3,4,3,4,4,0,2,0,2,1,1,1,1,1,3,0,4,1,2,8,78,2,2,5,4,0,0,0,0,1823,1823,2916,1324,17518.533,1258.887,3467.088,1515.657
6,4,3,0,4,1,1,0,0,30,2,0,1,3,1,3,20,2,3,3,4,0,1,2,1,1,2,1,1,1,5,0,5,0,5,25,36,5,2,5,6,1,0,90,0,0,4348,4348,1306,7275.226,566.35,0.0,1069.36
6,4,3,0,4,1,1,0,0,21,1,0,1,1,42,2,3,3,2,3,4,0,0,2,4,1,4,1,1,1,5,0,2,0,4,40,50,2,4,0,8,0,0,0,0,3496,3496,3496,829,8784.325,0.0,1531.102,2792.175
7,2,2,1,3,0,1,0,0,0,3,0,0,3,41,3,4,3,3,3,4,0,0,2,1,0,2,1,1,1,4,0,3,0,2,15,41,3,1,0,3,0,0,0,0,1099,1099,1099,2803,7641.128,515.079,1233.92,1165.262
6,6,3,0,3,0,1,0,0,20,2,1,1,7,1,2,8,3,2,1,2,0,2,3,1,1,6,1,1,1,5,6,4,0,3,20,48,3,5,5,8,0,0,0,0,2094,2576,2953,2138,13931.065,0.0,3173.623,4081.626
7,3,2,0,4,1,1,0,0,12,4,1,0,2,41,2,2,3,3,3,3,1,1,0,1,1,1,1,1,1,4,0,4,0,3,9,43,3,2,3,3,0,0,0,0,858,858,858,4110,8330.579,568.505,3224.38,699.085
1,2,1,0,3,0,1,0,0,30,2,1,1,5,41,3,7,4,2,5,4,1,1,1,2,1,3,1,1,1,6,2,2,0,1,8,43,3,2,5,3,0,0,3,0,384,960,1440,741,7723.311,272.603,492.453,1125.353
5,2,2,1,1,1,1,0,0,12,2,0,0,0,5,2,4,2,2,3,2,0,1,0,0,1,0,1,1,1,6,0,1,0,3,7,68,5,2,1,3,0,0,0,0,2145,2145,2456,1557,9449.469,0.0,3290.315,1291.649
1,3,1,1,3,1,1,0,0,10,2,0,1,0,0,3,1,2,2,3,3,0,1,0,1,1,0,1,0,1,2,0,0,1,1,2,60,3,1,3,2,0,0,0,0,616,1232,1232,649,7209.0,0.0,441.872,260.66
1,1,1,0,3,0,1,0,0,5,2,1,1,1,41,1,1,1,2,5,5,0,0,1,1,0,1,1,1,1,2,1,2,0,1,5,37,3,1,0,4,0,0,0,0,240,960,960,731,3318.389,0.0,249.38,1090.088
1,3,1,0,3,1,1,0,0,15,2,1,0,0,0,2,3,1,1,4,3,0,0,0,0,1,0,0,0,1,3,0,1,0,1,8,73,2,1,5,1,0,0,0,0,0,1739,2148,58,3704.774,0.0,0.0,687.418
6,1,1,0,3,0,1,0,0,10,2,1,1,0,0,0,0,3,1,4,5,0,1,0,0,0,1,0,0,1,1,0,0,0,1,2,66,1,1,1,1,0,0,1,0,594,594,594,2536,4660.0,1360.273,1513.103,388.264
8,1,1,0,3,0,1,0,0,5,3,1,0,2,2,2,4,2,3,3,4,0,0,1,1,0,2,1,1,1,2,0,2,0,1,6,33,3,2,3,3,0,0,0,0,889,889,889,2529,7481.188,850.616,822.152,1195.308
3,3,1,1,1,0,1,0,0,1,4,1,0,0,0,0,0,1,3,2,2,0,1,0,1,1,1,1,1,1,6,1,4,0,2,1,55,4,2,5,2,0,0,0,0,174,694,694,890,2281.142,86.308,185.182,115.266
3,2,1,0,1,1,1,0,0,7,4,0,1,1,3,3,4,3,3,2,2,0,0,1,0,0,1,1,1,1,6,4,4,0,2,10,59,2,1,5,2,0,0,0,0,581,726,1702,3021,11746.0,0.0,5335.045,2480.398
5,5,3,0,3,1,1,0,0,15,3,1,1,5,3,3,10,4,3,2,3,1,0,1,1,1,3,1,1,1,6,0,4,0,2,10,41,4,2,3,7,0,0,0,0,1771,1771,2104,868,10171.194,0.0,2097.058,875.033
6,3,2,1,3,1,1,0,0,7,4,0,1,1,3,3,1,2,3,2,3,0,0,0,1,0,1,1,0,1,5,0,4,0,1,0,37,3,1,0,3,0,0,0,0,1545,1545,2121,804,10966.068,0.0,881.678,185.087
4,3,2,0,1,1,1,0,0,10,2,1,1,1,3,2,4,3,2,4,4,0,0,1,0,1,0,1,1,1,3,0,1,1,2,20,73,3,1,5,3,0,0,0,0,3080,3080,3080,527,4884.614,0.0,305.021,604.034
7,3,2,0,4,1,1,0,0,4,4,0,0,0,41,3,1,3,3,3,3,0,1,1,1,1,0,1,1,1,2,0,4,0,2,3,56,3,1,5,4,0,0,0,0,1493,1493,1493,4855,14268.148,3206.098,4991.709,603.826
5,3,2,0,4,1,1,0,0,7,1,1,1,7,3,3,7,3,4,4,5,0,1,1,2,1,1,1,1,1,3,0,3,1,2,12,47,3,3,4,5,0,0,0,0,820,820,1884,2916,27834.706,1372.092,3936.17,1627.547
7,2,1,0,4,1,1,0,0,4,3,1,1,0,0,3,4,3,3,5,4,0,1,0,1,1,0,1,1,1,4,0,0,0,1,2,59,3,3,2,4,0,0,0,0,1080,1080,1080,1250,4270.528,0.0,253.944,314.797
5,1,1,0,1,0,1,2,0,0,3,1,1,0,0,0,0,1,1,2,3,0,0,0,0,0,0,0,0,1,5,1,1,0,1,3,61,5,1,1,2,0,0,0,0,1247,1247,1247,738,2975.624,0.0,361.387,331.298
2,2,1,0,1,1,1,0,0,7,3,1,1,0,0,2,2,2,2,3,3,0,0,2,1,0,3,1,1,1,4,0,1,0,1,8,18,1,3,1,4,0,0,0,0,810,810,810,911,3549.0,0.0,477.533,1002.385
5,3,2,0,1,0,1,0,0,5,3,1,0,0,42,2,3,4,2,4,5,0,0,1,0,1,1,1,1,1,1,0,1,0,2,18,32,2,2,5,2,0,0,0,0,0,1961,1961,1633,19815.047,4532.159,0.0,4236.281
4,1,1,0,1,0,1,0,0,14,2,0,0,0,0,0,0,2,2,5,5,0,0,0,0,0,0,0,0,1,3,1,2,0,1,5,82,1,1,1,1,0,0,0,0,211,634,634,3239,6011.0,529.962,1767.015,968.871
7,3,2,1,4,1,1,0,0,7,2,1,1,1,2,3,3,4,3,3,3,0,0,1,2,1,2,1,1,1,4,0,4,0,3,20,72,4,2,5,7,0,0,0,0,1940,1940,1940,1423,6939.057,0.0,915.654,2014.671
1,2,3,1,2,1,0,15,4,15,5,1,1,3,41,2,5,2,3,2,2,0,1,2,2,1,3,1,1,1,4,0,0,0,5,10,48,5,2,0,8,0,0,0,0,3196,3196,3927,1140,29942.29,16765.916,3448.135,1029.64
1,5,1,1,2,0,1,0,0,10,4,1,1,0,0,2,1,2,2,5,5,0,0,1,0,0,0,1,1,1,2,3,1,0,2,6,77,3,1,5,1,0,0,0,0,496,1984,1984,2496,8897.362,0.0,3530.115,640.167
4,3,2,0,1,1,0,7,5,10,2,1,0,0,3,3,13,4,2,3,5,0,2,1,2,3,5,1,1,1,4,2,1,0,5,40,35,3,4,5,3,0,0,0,0,1758,1758,3916,1465,27102.545,6875.696,3435.313,3085.077
7,4,3,0,4,0,1,0,0,10,3,1,1,1,1,3,4,2,2,4,4,0,0,2,2,1,2,1,1,1,1,0,1,0,3,0,58,4,2,1,3,0,0,0,0,3104,3104,3104,4408,13160.886,219.479,9368.983,91.62
1,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,3,1,1,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,58,4,1,0,6,0,0,0,0,0,434,434,530,2862.0,0.0,0.0,33.482
2,2,1,0,3,0,0,16,0,16,3,0,1,0,0,0,0,2,1,3,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,42,1,2,0,2,0,0,0,0,0,0,228,687,6520.0,0.0,0.0,48.886
6,4,2,1,3,1,1,0,0,20,2,1,1,7,2,1,10,4,3,4,3,0,1,0,2,1,2,1,1,1,4,3,2,1,2,5,31,5,2,5,5,0,0,0,0,751,3504,3504,356,16076.326,0.0,312.629,953.323
1,4,1,1,3,0,1,0,0,7,2,1,1,5,1,2,2,3,3,3,3,0,1,0,0,1,0,0,0,1,6,0,3,1,3,10,70,4,2,5,3,0,0,0,0,3240,3240,3240,781,37323.089,25169.586,1657.754,2417.39
5,3,2,0,1,0,1,0,0,14,3,1,1,5,3,3,5,3,2,2,2,0,1,1,2,3,2,1,1,1,2,0,1,0,3,6,54,2,2,5,3,0,0,0,0,1624,1624,1871,2404,13465.935,1645.895,3780.229,1238.398
6,2,2,0,2,0,1,0,0,5,3,0,1,1,2,2,2,3,3,4,5,2,0,2,2,1,2,1,1,1,2,0,3,0,2,8,42,3,2,0,3,0,0,0,0,0,1014,1014,2443,8265.731,1393.508,0.0,888.846
7,3,2,0,1,1,1,0,0,12,4,1,1,2,3,1,4,2,2,2,3,1,0,1,1,1,2,1,1,1,2,0,3,0,2,12,31,5,2,5,6,0,0,0,0,1718,1718,1718,970,18865.431,5533.698,825.066,2353.906
7,2,1,0,3,1,1,0,0,0,2,0,0,0,0,3,5,2,2,2,3,0,1,1,1,1,1,1,1,1,5,0,4,0,2,6,63,5,1,2,3,0,0,0,0,0,2000,2000,427,5477.0,0.0,0.0,1142.558
7,4,2,1,7,0,1,3,3,4,3,1,1,3,41,2,3,3,2,3,3,0,1,1,1,1,3,1,1,1,4,0,6,0,2,8,50,4,3,4,5,0,0,0,0,3924,4476,4476,2804,21942.716,6188.211,5525.805,1333.586
4,2,2,0,7,1,1,0,0,14,2,1,1,0,0,3,1,2,3,4,5,0,0,0,0,0,0,0,0,1,5,0,3,0,2,12,85,5,2,5,5,0,0,0,0,1370,1370,1370,3542,10400.419,497.622,2703.39,1791.785
7,3,2,0,4,1,1,0,0,12,4,1,1,1,3,3,2,2,2,4,4,0,2,1,1,1,1,1,1,1,4,0,7,0,3,4,84,3,2,5,1,0,0,0,0,2840,2840,2840,2694,23645.16,1302.798,12016.609,1005.71
4,4,2,1,1,1,1,10,0,20,3,1,0,0,41,2,3,2,3,3,3,0,1,1,2,1,1,1,1,1,3,0,4,0,3,10,65,4,2,5,5,0,0,0,0,3528,3528,3528,2465,12675.733,0.0,6119.188,1613.209
6,4,1,1,3,1,1,0,0,5,3,1,1,5,1,3,7,4,2,3,4,1,2,1,0,2,2,1,1,1,5,0,2,0,2,3,38,3,2,5,4,0,0,0,0,1724,1724,1724,943,12502.774,3867.371,1064.803,552.546
1,2,1,1,7,0,1,0,0,56,2,0,0,0,0,3,0,3,3,3,4,0,0,0,0,0,2,0,0,1,2,3,4,0,2,2,32,2,2,0,3,0,0,0,0,1139,1518,1518,2844,8424.733,96.78,3250.206,383.736
6,2,1,0,3,0,1,0,0,5,2,0,0,0,0,3,10,1,3,5,5,0,0,0,0,0,0,0,0,1,3,0,6,0,2,2,72,1,2,5,2,0,0,0,0,960,960,960,1049,13904.963,0.0,773.607,794.118
4,0,1,0,1,0,1,0,0,0,3,1,1,0,0,0,0,1,2,1,2,0,0,1,1,1,1,1,1,1,4,1,0,0,1,4,46,4,1,5,1,0,0,0,0,905,905,905,883,2412.0,0.0,653.171,511.691
5,4,3,1,3,1,1,0,0,3,3,1,0,0,5,2,1,2,1,2,3,0,2,0,0,2,0,1,0,1,1,0,1,0,2,2,43,5,2,1,4,1,0,3,0,5204,5204,5204,1206,5580.174,0.0,946.6,404.302
3,3,3,0,7,0,0,7,4,7,3,1,1,5,5,3,3,2,2,3,3,0,1,1,1,1,1,1,1,1,2,0,1,0,2,4,78,5,2,5,1,0,0,0,0,2188,2188,2188,2550,12714.271,0.0,7125.984,1187.186
8,4,3,1,3,1,1,0,0,10,1,1,1,4,3,3,3,6,4,3,3,0,0,2,2,0,3,1,1,1,3,0,0,1,3,20,53,3,3,0,8,0,0,0,0,3034,3684,3684,521,13603.996,0.0,517.016,3193.13
1,2,1,0,2,1,1,0,0,0,1,1,0,2,2,2,2,2,3,1,1,0,0,2,0,1,2,1,1,1,6,0,0,0,3,20,50,2,2,5,2,0,0,0,0,0,646,1042,216,2703.299,79.674,0.0,1475.534
3,3,1,0,3,0,1,0,0,5,1,1,1,4,2,2,5,1,3,3,3,0,0,1,0,0,0,1,1,1,3,0,0,0,1,2,54,2,1,1,4,0,0,0,0,967,1934,1934,468,7436.601,0.0,448.899,438.046
3,2,1,0,2,0,1,0,0,10,5,0,0,0,0,1,5,2,3,3,4,1,1,0,1,1,2,1,1,1,2,2,0,0,1,2,43,2,2,1,2,0,1,10,0,372,1302,1302,2483,4951.929,194.566,1290.063,314.993
2,3,2,1,1,1,1,7,3,18,3,1,1,6,41,2,8,3,1,5,4,1,1,2,1,1,1,1,1,1,4,0,2,1,3,4,58,2,2,5,7,0,0,0,0,2178,2178,3267,802,10396.5,670.824,1387.911,740.516
4,6,3,0,4,0,1,0,0,50,1,1,1,4,3,3,10,4,3,3,3,1,2,2,2,1,4,1,1,1,6,1,6,0,3,2,52,4,4,5,8,0,0,0,0,2840,2840,2840,823,24110.0,11905.126,2210.521,375.122
6,1,1,0,3,0,1,0,0,5,4,1,0,3,41,0,0,2,2,3,4,0,0,0,1,0,1,0,0,1,4,1,0,0,1,4,52,3,1,2,2,0,1,1,0,763,763,763,703,4950.532,1200.035,148.293,386.722
7,4,2,0,4,1,0,5,4,14,3,0,1,0,3,3,4,2,3,3,4,0,0,2,0,0,3,1,1,1,4,0,2,0,2,2,40,3,2,0,7,0,0,0,0,2096,2096,2096,1457,5258.167,1325.511,897.035,229.765
1,2,1,0,5,1,1,0,0,7,3,1,1,0,0,2,4,1,2,3,3,0,1,2,1,1,0,1,1,1,3,2,0,1,3,6,65,3,2,2,2,0,0,0,0,365,912,1824,354,12487.563,0.0,299.241,999.598
8,4,2,1,3,0,1,0,0,20,3,0,0,0,2,2,7,6,3,5,5,0,1,1,2,1,3,1,1,1,1,0,3,0,2,16,35,3,3,3,1,0,0,0,0,3924,3924,4476,2543,27466.0,5984.586,4883.426,2015.215
2,3,2,0,4,0,1,0,0,10,2,1,0,0,3,0,0,2,2,1,3,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,58,3,2,5,2,0,0,0,0,0,0,1112,1133,3213.0,0.0,0.0,84.314
8,4,2,1,3,1,1,0,0,7,3,1,0,0,2,3,4,2,3,3,2,0,0,1,0,1,2,1,1,1,1,0,4,1,3,15,25,3,2,2,6,0,0,0,0,0,3696,3696,632,18537.695,5103.028,0.0,2804.365
6,3,2,0,3,1,1,0,0,7,3,1,1,6,2,2,7,1,2,2,3,1,0,2,1,1,2,1,1,1,4,0,4,0,1,5,39,3,3,0,4,0,0,0,0,1162,1162,1162,1193,9560.452,836.729,1934.159,1695.216
1,2,2,0,3,1,1,0,0,2,4,1,1,0,0,1,1,2,3,3,5,0,0,0,0,0,1,0,0,1,4,0,4,0,3,3,63,2,1,2,5,0,0,0,0,0,2916,2916,686,2459.456,0.0,0.0,359.984
1,3,1,1,3,1,1,0,0,10,2,1,1,0,0,3,3,3,4,3,3,1,1,2,1,1,3,1,1,1,2,2,0,0,1,5,54,1,3,5,3,0,0,0,0,428,2249,2249,672,8280.465,0.0,720.317,351.559
5,3,3,1,2,1,0,4,2,6,2,0,1,1,3,3,2,3,2,3,3,0,0,1,2,1,1,1,1,1,4,0,1,1,5,10,71,4,1,4,3,0,0,0,0,2344,2344,3720,1077,8720.765,0.0,1007.698,1389.259
4,1,1,0,1,0,1,0,0,7,2,0,0,6,41,2,3,2,3,5,5,1,0,0,2,0,2,1,1,1,1,0,2,0,1,1,30,5,1,5,2,0,0,0,0,800,800,800,1808,11265.375,0.0,1000.004,387.783
7,5,3,0,4,1,0,12,5,7,2,1,1,4,3,3,10,3,3,2,3,0,1,1,0,1,3,1,1,1,3,0,7,0,4,14,36,5,2,5,3,0,0,0,0,2077,2077,2077,2211,15268.573,5051.331,3484.318,1719.7
2,1,1,0,5,0,1,0,0,0,4,1,0,6,3,2,4,1,2,2,2,0,0,1,1,0,2,1,1,1,6,2,2,0,2,5,32,3,2,5,2,0,0,0,0,392,749,749,753,3117.751,0.0,513.633,433.142
2,3,2,1,6,1,0,6,1,25,3,1,1,0,0,2,2,4,3,3,4,1,1,0,0,1,1,1,1,1,2,0,5,0,3,9,52,4,2,0,7,0,0,0,0,2732,2732,2732,773,11731.024,0.0,1302.222,1991.343
7,2,1,0,1,0,1,0,0,0,4,0,0,3,2,1,2,2,3,3,4,0,0,0,0,0,1,1,1,1,1,0,2,0,1,2,31,4,1,0,5,0,0,0,0,1438,1438,1438,2702,8009.0,1833.484,1123.817,367.087
5,4,2,1,3,1,1,0,0,3,3,0,1,4,2,2,4,4,3,2,4,1,0,3,2,2,2,1,1,1,5,0,5,0,3,10,58,5,2,4,8,0,0,0,0,1758,1758,2312,1471,16122.803,0.0,3126.403,1373.889
3,3,1,0,3,0,1,0,0,20,2,1,1,0,0,1,12,3,2,3,3,0,0,0,0,0,3,0,0,1,3,1,4,0,1,1,46,1,3,0,2,0,0,0,0,254,1526,1665,948,12819.0,307.083,1225.115,278.864
5,2,1,1,2,1,1,0,0,7,2,1,1,3,41,3,2,1,3,3,3,1,2,0,1,2,3,1,1,1,6,0,3,0,2,5,54,2,3,1,4,0,0,0,1,825,825,825,1206,13616.867,2286.571,1095.873,905.204
6,3,2,0,7,1,1,0,0,7,3,1,0,0,3,3,1,1,3,2,2,1,1,1,1,2,2,1,1,0,0,0,4,0,3,2,27,4,2,2,5,0,0,0,0,0,0,1667,1257,2729.7,0.0,0.0,356.283
7,3,2,1,7,1,1,0,0,7,4,1,0,0,41,3,4,4,3,2,2,1,0,2,2,0,2,1,1,1,4,0,4,0,1,1,43,3,2,4,4,0,0,0,0,1518,1518,1518,4288,17324.581,76.519,9281.401,570.922
7,3,2,0,1,1,1,0,0,50,2,1,1,10,2,3,10,2,2,3,2,0,0,3,0,1,1,1,1,1,1,0,5,0,3,12,59,3,2,5,4,0,0,0,0,1976,1976,4352,3194,22133.839,6475.111,4285.546,1414.779
5,2,1,0,1,0,1,0,0,0,1,0,0,0,3,0,0,1,2,2,2,3,1,2,2,0,4,1,1,1,1,3,1,0,1,8,51,4,3,5,1,0,1,10,0,668,1113,1113,930,6509.136,0.0,295.03,1498.906
2,3,2,0,1,1,1,12,1,24,2,1,1,0,41,3,3,1,3,3,3,1,0,0,0,0,1,0,0,1,1,0,4,0,2,2,63,5,2,5,8,0,0,0,0,1137,1137,1137,3166,8493.963,0.0,3610.593,1241.136
7,4,2,1,1,1,1,0,0,7,4,1,0,0,2,3,3,5,3,3,4,1,1,2,2,1,1,1,1,1,2,0,4,1,3,2,68,2,2,3,7,0,0,0,0,2300,1900,2300,1068,17671.0,5516.621,736.287,319.239
7,3,2,0,4,1,1,0,0,10,3,0,1,2,1,3,2,1,3,3,3,1,1,2,3,1,3,1,1,1,5,0,3,0,1,3,44,3,2,5,6,0,0,0,0,0,1385,1385,1335,5305.936,0.0,0.0,643.455
4,3,1,0,3,0,1,0,0,10,4,1,1,5,3,3,12,3,3,3,4,0,0,1,2,0,2,1,1,1,2,1,4,0,2,20,26,3,2,2,4,0,0,0,0,213,1276,2552,1909,22618.033,7633.872,2030.427,3417.954
5,1,1,0,6,0,1,0,0,7,4,0,1,0,0,0,0,1,2,4,3,0,1,0,0,1,0,1,1,1,3,0,1,0,1,4,70,3,1,5,1,0,0,0,0,650,650,650,996,3196.999,242.677,97.317,472.261
8,4,4,0,1,0,1,0,10,10,3,1,0,5,1,2,5,2,3,3,2,1,2,2,0,1,2,1,1,1,1,0,2,0,3,15,39,4,2,5,4,0,0,0,0,1206,1526,1526,819,6309.978,0.0,437.988,1275.871
3,0,1,0,7,0,1,0,0,10,3,1,1,0,0,0,0,1,3,3,4,0,1,0,2,1,1,1,1,1,2,0,0,0,1,2,48,3,2,2,2,0,0,0,0,0,1109,1109,333,2559.714,0.0,0.0,194.901
6,3,2,0,3,1,1,0,0,7,1,1,1,2,3,2,4,3,3,4,5,1,0,1,1,1,2,1,1,1,2,0,5,1,3,20,45,2,3,5,5,0,0,0,0,0,3572,3572,381,10497.075,328.742,0.0,1771.522
1,2,1,0,2,1,1,0,0,10,3,0,0,2,41,2,2,2,2,2,2,0,0,1,0,1,0,1,1,1,3,1,4,0,1,5,58,2,2,5,3,0,0,0,0,240,1440,1440,228,18907.094,0.0,296.078,1433.19
3,2,2,0,3,1,1,0,0,20,3,0,1,2,1,2,2,3,3,3,3,1,2,1,2,1,3,1,1,1,3,0,4,0,3,10,53,2,2,0,6,0,0,0,0,1729,1729,1729,921,13270.41,0.0,3232.269,1965.886
2,3,2,0,4,0,1,0,0,5,3,0,0,0,0,2,2,1,3,3,2,0,0,1,0,0,2,1,1,1,3,0,0,0,1,2,63,3,2,0,5,0,0,0,0,0,1224,1224,277,6123.56,0.0,0.0,476.577
7,3,2,0,4,1,1,0,0,10,5,0,1,2,3,3,2,3,3,4,4,0,1,1,1,1,0,1,1,1,4,0,6,0,1,2,65,2,2,5,3,0,0,0,0,2558,2558,2558,4783,18371.0,1346.105,6659.31,457.986
7,4,4,0,2,0,0,6,2,6,1,1,0,5,2,2,7,4,3,2,3,0,0,1,4,1,2,1,1,1,3,0,3,0,5,30,36,3,2,5,5,0,0,0,0,3104,3104,3104,214,27361.334,3483.642,611.196,4870.352
5,3,2,0,4,1,1,0,0,20,1,1,1,1,5,2,2,1,3,4,4,0,0,1,0,1,0,1,1,1,6,0,6,0,3,8,85,3,1,5,4,0,0,0,0,1714,1714,1714,3739,8718.175,1039.926,2391.954,923.169
4,2,1,1,3,0,1,2,0,0,2,1,1,3,41,2,3,2,2,3,4,0,0,0,0,0,0,0,0,1,5,0,3,0,2,10,38,1,1,0,2,0,0,0,0,1741,1741,1741,907,5840.667,0.0,1706.153,660.045
4,2,2,0,7,0,1,0,0,40,2,0,1,0,0,2,2,1,4,2,3,1,0,2,0,0,1,1,1,0,0,0,0,0,2,6,66,3,1,5,4,0,0,0,0,986,0,986,2270,7360.0,0.0,3161.194,886.119
6,4,2,1,3,1,1,0,0,5,4,1,1,2,42,2,3,3,3,3,3,0,0,1,1,1,2,1,0,1,5,0,2,0,2,6,28,4,2,2,4,0,0,0,0,1232,1232,1848,1405,14306.543,0.0,1410.694,1203.565
6,2,2,1,3,1,1,0,0,7,3,0,1,4,3,2,1,2,1,2,3,0,1,0,0,1,0,1,1,1,2,0,3,0,2,2,57,5,1,0,3,0,0,0,0,1622,1622,1622,1816,9745.571,0.0,3669.411,1056.875
5,3,2,0,2,0,1,0,0,3,1,1,0,0,41,3,5,4,2,3,4,0,0,1,1,1,2,1,1,1,1,0,1,0,2,4,39,1,2,2,3,0,0,0,0,1071,1071,1071,1806,5447.0,0.0,2124.104,352.594
3,0,1,0,1,0,1,0,0,10,3,1,1,0,0,0,0,1,3,5,5,0,0,0,1,0,1,1,1,1,4,0,0,0,1,0,28,3,1,5,1,0,0,0,0,0,745,745,1026,2127.71,0.0,0.0,73.484
3,2,2,0,2,0,1,0,0,0,3,1,0,0,0,1,0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,55,1,1,0,1,0,0,0,0,0,0,1585,755,1962.16,0.0,0.0,83.059
5,3,2,0,2,1,1,0,0,14,2,1,1,0,0,0,0,3,2,3,3,0,0,2,0,0,0,1,1,1,4,0,4,0,3,5,64,3,1,4,2,0,0,0,0,1990,1990,1990,2699,10693.899,3080.599,3720.19,855.426
2,5,2,0,1,1,1,0,0,14,2,1,0,7,41,2,5,2,3,3,3,0,0,4,1,1,5,1,1,1,4,0,0,0,3,15,44,5,2,5,4,0,0,0,0,2700,2700,2700,887,10965.132,0.0,2622.557,2594.645
6,3,2,0,4,1,1,0,0,16,3,1,1,5,2,2,7,4,1,2,2,0,1,1,0,0,0,1,1,1,2,0,2,0,2,6,60,2,3,5,1,0,0,0,0,2940,2940,2940,2536,22772.235,1780.241,9122.858,1643.225
4,3,2,1,1,0,1,0,0,4,0,0,0,0,1,3,1,2,3,3,3,0,0,0,1,0,1,1,1,1,5,0,3,0,2,20,85,2,1,5,4,0,0,0,0,1890,1890,1890,979,20049.746,11036.167,1340.461,2803.202
8,4,3,0,6,0,0,7,14,14,3,1,1,5,2,3,12,5,3,5,5,0,1,0,1,1,1,1,1,1,2,0,6,0,4,6,83,3,3,3,3,0,0,0,0,3286,3286,3286,2043,26096.552,0.0,4947.506,413.45
