YEARMADERANGE,BEDROOMS,NCOMBATH,NHAFBATH,PRKGPLC1,STOVENFUEL,OVENUSE,AMTMICRO,DEFROST,TOASTER,NUMMEAL,FUELFOOD,COFFEE,NUMFRIG,TYPERFR1,SIZRFRI1,AGERFRI1,NUMFREEZ,DWASHUSE,WASHLOAD,DRYRUSE,TVCOLOR,TVSIZE1,TVTYPE1,TVONWD1,TVONWE1,NUMPC,TIMEON1,TIMEON2,TIMEON3,INTERNET,WELLPUMP,AQUARIUM,STEREO,BATTOOLS,HEATROOM,MOISTURE,FUELH2O,COOLTYPE,ACROOMS,USECENAC,PROTHERMAC,NUMCFAN,USECFAN,TREESHAD,RECBATH,LIGHTS,SLDDRS,WINDOWS,ADQINSUL,USENG,USESOLAR,ELWARM,ELCOOL,ELWATER,ELFOOD,EMPLOYHH,Householder_Race,EDUCATION,NHSLDMEM,MEANAGE,RETIREPY,MONEYPY,POVERTY150,TOTSQFT,TOTHSQFT,TOTCSQFT,KWH,WSF
2,4,2,0,0,1,9,4,0,1,7,1,1,1,1,4,3,0,0,3,2,3,3,4,12,12,1,5,0,0,1,0,0,1,6,6,1,0,2,0,0,0,3,3,1,0,31.5,0,22,3,0,0,0,1,0,1,1,1,2,2,53.5,0,87500,0,2400,1800,900,11209,0.54
4,4,2,0,1,1,9,2,1,0,7,1,1,2,23,4,2,1,5,16,3,6,3,2,8,12,2,2,10,0,1,0,0,1,2,8,0,1,1,4,2,1,4,2,1,0,56,1,18,4,0,0,1,1,1,1,1,1,4,6,24,0,87500,0,3934,3534,2555,33223,0.62
4,3,1,0,0,0,9,2,0,0,5,0,1,1,22,2,12,1,0,7,3,3,2,1,12,12,1,10,0,0,1,0,0,0,0,3,0,1,2,0,0,0,4,3,0,0,15.5,0,12,4,0,0,0,1,1,0,1,1,2,2,30.5,0,37500,0,864,518,173,11661,0.44
3,2,1,0,0,1,3,4,0,1,10,1,0,1,21,4,12,0,0,0,0,2,1,1,8,4,2,2,1,0,1,0,0,1,2,4,0,1,1,4,3,0,0,0,1,0,22.5,0,4,4,0,0,1,1,1,1,1,1,4,1,49,0,22500,0,990,990,990,7785,0.38
2,3,1,0,1,0,1,3,0,1,7,0,1,1,22,2,2,0,0,3,2,1,2,1,2,2,1,2,0,0,1,0,0,0,2,3,0,0,0,0,0,0,0,0,1,0,5,0,12,3,1,0,1,0,0,0,0,1,5,1,67,1,27500,0,1536,965,0,2099,0.53
4,2,1,0,0,1,28,1,0,1,5,1,1,1,1,2,3,1,0,3,3,4,2,1,8,8,0,0,0,0,0,0,1,1,0,5,0,1,0,0,0,0,1,3,1,0,14.5,0,12,3,0,0,1,0,1,1,2,1,2,2,35,0,2000,1,818,818,0,25725,0.53
1,2,1,0,0,1,9,4,0,1,7,1,0,1,22,3,7,1,0,3,3,1,1,1,4,2,0,0,0,0,0,1,0,0,0,6,0,1,1,6,3,0,1,3,0,0,5,0,18,4,1,0,0,1,1,1,0,1,1,1,79,1,8750,1,1840,1840,1840,5316,0.45
6,2,2,0,0,0,1,3,1,1,7,0,1,1,1,3,12,0,1,3,3,2,2,2,2,4,2,2,5,0,1,0,0,0,2,4,0,1,1,4,3,1,1,1,1,0,18.5,1,4,3,1,0,1,1,1,0,1,2,3,2,38.5,0,87500,0,1179,1179,1179,7351,0.5
7,2,1,0,0,1,6,4,1,0,10,1,0,1,22,3,3,0,5,13,3,2,1,2,4,4,1,1,0,0,1,0,0,0,6,4,0,0,1,3,3,1,2,3,0,0,13,0,7,3,1,0,0,1,0,1,1,1,2,2,39,0,77500,0,800,640,480,3173,0.43
4,4,1,1,1,0,1,3,1,1,7,0,1,2,21,4,3,2,3,13,3,2,2,1,12,12,1,2,0,0,1,0,0,1,2,8,0,0,1,8,1,0,2,3,1,1,40,1,12,3,1,0,0,1,0,0,1,4,5,4,41.75,1,32500,1,2486,1399,1399,10174,0.56
1,3,1,1,0,1,3,3,1,1,7,1,1,1,22,3,7,2,0,1,3,2,2,1,4,8,1,2,0,0,1,0,0,1,6,6,1,1,2,0,0,0,1,1,0,0,13,0,12,2,0,0,1,1,1,1,1,1,4,2,60.5,1,67500,0,2916,1154,192,7358,0.54
3,1,1,0,0,0,1,4,0,0,10,0,1,1,22,3,2,0,0,0,0,2,3,4,8,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,1,0,0,0,0,4,4,1,0,0,0,0,0,0,1,1,1,57,0,8750,1,559,559,0,2419,0.67
5,2,1,0,0,1,9,4,0,0,10,1,1,3,22,4,7,0,5,0,1,1,2,1,2,2,2,10,10,0,1,0,0,0,10,5,0,0,2,0,0,0,2,3,1,0,10.5,1,4,4,1,0,0,1,0,1,1,1,3,2,24.5,0,37500,0,1039,1039,416,3633,0.63
4,2,1,1,0,1,3,2,0,1,3,1,1,1,23,3,7,0,1,1,2,2,2,1,4,1,1,1,0,0,1,0,0,1,2,4,0,1,1,4,3,0,4,3,0,0,24,1,12,2,0,0,1,1,1,1,0,1,4,1,68,1,22500,0,1125,1125,1125,10834,0.43
3,3,1,2,1,0,6,4,0,0,5,1,1,2,1,3,22,0,0,3,3,2,3,1,4,4,0,0,0,0,0,0,0,0,0,8,0,0,1,8,3,1,1,3,1,0,34.5,0,12,4,1,0,1,1,0,1,0,1,3,2,84,1,62500,0,1649,1249,1249,11432,0.5
2,2,1,0,0,0,6,3,1,1,10,0,0,1,23,4,2,0,8,3,3,3,2,2,4,12,2,2,1,0,1,0,0,1,0,5,0,0,2,0,0,0,3,3,0,0,21,0,7,4,1,0,0,1,0,0,1,1,5,2,53,0,42500,0,803,803,161,5467,0.59
2,2,1,0,0,1,3,3,0,1,5,1,1,1,22,3,7,0,0,0,0,2,2,1,2,4,1,1,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,2.5,0,12,2,0,0,0,0,1,1,1,1,2,1,44,0,27500,0,1177,1177,0,3925,0.58
6,3,2,0,1,0,16,2,1,1,10,0,1,2,22,4,3,0,3,7,3,3,3,3,8,4,5,8,10,10,1,0,0,1,6,4,1,0,1,4,3,1,2,3,0,0,18,1,12,2,1,0,0,1,0,0,1,1,5,4,22,0,97500,0,1980,1580,1580,9727,0.56
3,3,1,0,0,1,16,1,0,1,7,1,0,2,22,3,17,0,2,3,2,2,3,2,2,4,1,2,0,0,1,0,0,1,2,6,0,0,1,6,1,1,1,2,0,0,0,1,12,3,1,0,0,1,0,1,1,1,3,2,30,0,67500,0,1950,975,975,8093,0.66
4,4,2,1,1,0,0,0,0,0,10,0,0,1,0,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1,0,45,1,12,4,1,0,0,0,0,0,0,1,3,1,43,0,12500,1,2200,1286,0,2676,0.56
5,2,1,0,0,1,6,2,0,1,5,1,1,1,22,4,7,0,0,7,2,1,2,2,4,12,1,2,0,0,1,1,0,1,2,4,0,1,2,0,0,0,0,0,1,0,33,0,4,3,0,0,1,1,1,1,1,1,2,1,38,0,22500,0,938,938,469,19764,0.42
4,3,3,1,0,1,6,2,1,0,5,1,0,1,23,4,2,0,3,1,3,3,3,3,4,4,4,5,2,8,1,0,0,0,2,7,0,1,1,7,3,1,2,2,0,0,31.5,1,18,3,0,0,1,1,1,1,0,1,4,2,60,1,42500,0,2535,2535,2535,18811,0.43
1,3,1,1,0,0,1,2,0,1,10,0,1,1,21,4,7,0,0,3,3,3,2,2,4,2,1,1,0,0,1,0,0,0,2,5,1,1,1,5,1,1,8,1,1,0,16,0,12,4,1,0,0,1,1,0,2,1,2,3,46,1,37500,0,2970,1522,1522,4984,0.48
2,3,2,0,0,1,9,2,1,0,7,1,1,2,1,3,7,0,0,7,3,2,2,1,2,4,3,8,2,2,1,1,0,0,6,10,1,1,2,0,0,0,0,0,0,0,127.5,1,22,3,0,0,1,1,1,1,1,1,3,2,47.5,0,42500,0,2208,2208,442,5329,0.55
1,1,1,0,0,1,1,4,0,0,7,1,1,1,22,3,7,0,0,0,0,2,3,1,8,4,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,0,2,1,0,0,13,0,7,3,0,0,0,1,1,1,0,1,1,2,76.5,0,8750,1,670,0,223,7209,0.42
7,3,2,0,0,1,9,3,1,1,7,1,1,1,1,3,7,1,3,7,2,2,3,2,4,4,2,2,1,0,1,1,0,0,2,5,1,1,0,0,0,0,3,3,0,0,5,0,12,4,1,0,1,0,1,1,1,1,2,3,28.66666667,0,67500,0,1920,1920,0,16359,0.4
3,3,2,0,0,0,6,2,1,1,7,0,1,3,21,4,7,0,3,7,3,5,2,1,4,2,2,10,10,0,1,0,0,0,6,6,1,0,1,7,3,0,3,3,1,0,46.5,0,18,3,1,0,0,1,0,0,0,1,1,3,46.33333333,0,110000,0,1604,1375,1604,15256,0.53
2,3,1,0,0,1,16,2,0,0,10,1,1,1,1,3,7,1,0,13,3,3,2,1,8,12,2,5,2,0,1,0,0,0,2,6,0,1,1,4,2,0,2,3,1,0,15.5,0,12,3,0,0,1,1,1,1,0,1,2,2,63,1,47500,0,1248,1248,832,20004,0.36
5,3,2,0,0,0,3,3,0,0,7,0,0,1,22,4,3,0,2,3,3,3,2,1,4,12,2,5,2,0,1,0,0,1,2,6,0,0,1,6,2,0,3,3,1,0,0,1,12,2,1,0,0,1,0,0,1,1,3,3,41.66666667,0,37500,0,1440,1440,1440,6181,0.57
7,3,2,1,1,1,6,2,1,1,5,1,0,1,21,4,3,0,3,3,3,3,3,2,4,8,1,1,0,0,1,1,0,1,6,8,0,0,1,8,1,0,2,3,1,0,0,1,22,4,0,0,0,1,0,1,1,1,2,1,38,0,52500,0,4984,4012,3612,7476,0.5
2,3,1,0,0,1,16,3,1,1,18,1,1,1,22,3,12,0,0,3,3,1,3,2,8,8,1,5,0,0,1,0,0,1,10,3,0,1,2,0,0,0,3,2,1,0,21,0,7,2,0,0,1,1,1,1,2,1,2,3,15.66666667,0,2000,1,925,396,264,7594,0.4
3,3,1,1,1,0,9,3,0,0,7,0,0,1,21,4,7,0,0,3,2,2,3,2,2,2,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,1,1,0,0,2.5,1,7,3,1,0,0,0,0,0,0,2,1,2,52.5,1,2000,1,1455,1205,0,2291,0.38
7,2,2,0,0,1,1,3,1,1,5,1,1,1,21,4,7,0,1,1,3,3,3,1,2,4,1,2,0,0,1,0,0,0,2,6,0,1,1,6,3,0,5,3,0,0,8,1,4,4,0,0,1,1,1,1,0,1,2,1,85,1,47500,0,1597,1597,1597,5664,0.34
3,3,1,1,1,1,9,3,1,0,10,1,1,2,21,4,3,2,0,7,3,3,3,1,8,8,1,2,0,0,1,1,0,1,6,7,0,0,1,7,3,0,0,0,1,0,8,0,12,4,1,0,0,1,0,1,0,1,2,1,73,1,27500,0,2160,2160,2160,9429,0.66
4,2,1,0,1,1,9,4,0,0,7,1,1,1,22,3,7,0,3,7,3,3,3,2,8,8,3,10,10,2,1,0,0,1,6,2,0,1,1,2,1,0,0,0,0,0,23.5,1,4,3,0,0,1,1,1,1,1,1,2,2,28,0,27500,0,945,348,348,29653,0.54
4,2,1,0,0,0,9,3,1,0,7,1,1,1,22,3,12,0,3,0,0,1,2,3,4,4,1,8,0,0,1,0,0,1,0,4,0,0,1,3,2,0,0,0,1,0,15.5,0,4,2,1,0,1,1,0,1,2,1,6,2,25.5,0,22500,0,821,821,616,2741,0.44
8,3,2,1,0,1,9,2,1,0,7,1,0,1,1,3,3,1,0,7,3,3,2,1,8,12,1,2,0,0,1,0,0,0,0,6,0,1,1,6,1,0,0,0,0,0,0,1,7,3,0,0,1,1,1,1,0,2,3,5,29.4,1,3750,1,2083,2083,2083,18467,0.38
4,3,2,1,1,1,16,3,1,0,10,1,1,1,22,4,17,1,8,13,2,3,3,2,8,4,1,1,0,0,1,1,0,0,2,6,1,1,1,7,2,0,1,3,1,0,38.5,0,12,3,0,0,1,1,1,1,0,1,3,6,15.5,0,82500,0,2891,2135,2491,25121,0.52
8,1,1,0,0,1,1,3,1,0,10,1,0,1,22,3,3,0,1,3,3,3,2,1,2,1,1,5,0,0,1,0,0,0,0,3,0,1,1,1,2,1,2,3,0,0,22.5,1,2,4,0,0,1,1,1,1,0,1,2,1,18,0,8750,1,783,783,261,6766,0.48
2,2,2,1,0,0,3,4,1,0,7,1,1,1,21,4,7,0,3,3,3,2,2,1,2,8,2,8,1,0,1,0,0,1,2,4,0,0,1,4,1,1,0,0,1,0,29,1,4,3,1,0,0,1,1,1,1,1,5,2,63.5,1,130000,0,1245,1245,1245,7412,0.51
6,3,1,1,1,1,6,3,0,0,10,1,1,2,22,4,7,0,3,7,3,3,2,1,12,12,2,2,1,0,1,0,0,1,2,7,0,1,1,7,3,0,2,3,0,0,2.5,1,7,4,0,0,1,1,1,1,1,1,6,2,32,0,92500,0,2421,1987,1987,14313,0.5
8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,4,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0,5,0,2,1,0,0,1,0,0,0,0,6,0,1,69,0,8750,1,384,128,0,883,0.39
1,5,1,0,0,0,6,3,0,1,10,0,0,1,22,3,12,1,0,3,3,3,3,2,12,12,1,2,0,0,1,1,0,1,6,6,0,0,2,0,0,0,3,3,1,0,66,0,18,3,0,0,0,1,0,0,1,1,2,2,24,0,67500,0,2074,1383,691,4667,0.5
2,3,1,1,1,0,3,2,1,0,7,0,1,2,22,4,7,1,3,3,3,2,1,2,8,8,1,2,0,0,1,0,0,1,6,7,0,0,1,7,1,1,2,1,0,0,2.5,0,12,4,1,0,0,1,0,0,0,1,6,2,74,0,37500,0,2895,1620,1620,7429,0.63
5,1,1,0,0,1,1,3,0,1,3,1,0,1,22,3,3,0,3,0,0,2,3,5,12,12,1,2,0,0,1,0,0,0,0,0,0,0,2,0,0,0,2,3,1,0,13,1,4,3,1,0,0,1,0,1,1,1,2,2,31.5,0,92500,0,747,0,373,3137,0.34
8,4,2,1,1,1,3,2,1,1,7,1,0,1,21,3,7,1,1,3,3,3,3,2,12,4,2,5,10,0,1,0,0,0,2,8,0,1,1,8,3,0,3,0,1,0,10,0,18,4,1,0,0,1,1,1,1,6,2,5,26.4,0,42500,0,4191,3791,3791,16181,0.44
5,3,2,0,1,1,9,4,1,0,5,1,0,1,21,4,7,0,3,3,3,3,3,2,2,8,1,2,0,0,1,0,0,1,6,6,0,1,1,6,3,0,4,3,1,0,10.5,0,12,3,0,0,1,1,1,1,1,1,6,2,49.5,0,110000,0,2112,1712,1712,18420,0.54
4,2,1,0,0,1,9,4,1,0,7,1,0,1,1,3,7,0,0,3,3,2,3,1,4,2,0,0,0,0,0,0,0,0,0,4,0,1,1,4,2,0,0,0,0,0,14.5,0,7,4,0,0,1,1,1,1,0,2,2,1,22,0,2000,1,625,625,625,5702,0.38
8,3,2,0,1,1,9,2,0,0,7,1,1,1,21,4,3,0,2,16,2,4,3,2,12,12,0,0,0,0,0,0,0,0,2,7,0,1,1,7,3,0,2,3,0,0,10.5,0,12,3,0,0,1,1,1,1,1,1,1,2,45,1,62500,0,2450,2050,2050,15344,0.42
6,4,2,1,1,1,1,4,1,1,5,1,0,2,0,4,3,1,2,3,3,2,3,4,2,4,3,2,2,1,1,0,0,1,0,6,0,1,1,8,3,0,6,3,1,0,10,0,22,3,0,0,1,1,1,1,1,1,6,2,57.5,0,110000,0,4032,2724,3632,18853,0.39
4,5,3,0,1,0,6,3,1,1,7,0,1,2,21,4,3,0,5,7,3,3,3,2,8,12,1,5,0,0,1,0,0,0,6,9,0,0,1,9,3,0,0,0,1,0,45,0,22,3,1,0,0,1,0,0,2,1,4,4,20.75,0,67500,0,3420,3020,3020,20538,0.44
5,1,1,0,0,0,6,0,0,0,10,0,0,1,22,3,3,1,0,0,0,1,1,1,8,8,1,10,0,0,1,0,0,0,2,3,0,1,2,0,0,0,2,2,1,0,26.5,1,4,4,1,0,0,1,1,0,1,1,6,1,52,0,32500,0,720,720,480,3421,0.51
1,2,1,0,0,0,0,0,0,0,7,0,0,1,1,3,2,0,0,3,3,1,2,1,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,30.5,0,30,2,1,0,0,0,0,0,0,2,3,2,64.5,1,8750,1,2146,268,0,2523,0.39
5,3,1,1,1,1,3,3,1,0,7,1,1,2,21,4,7,2,2,7,2,3,2,2,8,2,2,2,1,0,1,1,0,1,2,6,0,1,1,6,1,0,1,0,1,0,10,1,22,3,0,0,1,1,1,1,1,1,2,4,30.25,0,130000,0,1736,1710,1710,11907,0.47
1,3,2,1,1,1,3,2,0,0,5,1,0,2,1,4,12,1,5,13,3,2,3,4,8,4,0,0,0,0,0,0,0,0,0,5,0,1,1,5,3,0,2,1,0,0,52.5,0,12,3,0,0,1,1,1,1,1,1,2,2,53,0,67500,0,4440,4040,4040,25953,0.49
8,2,2,0,1,0,9,4,0,1,7,0,1,1,22,3,2,0,3,3,2,3,2,2,2,2,1,2,0,0,1,1,0,0,2,5,0,0,1,4,1,1,4,1,1,0,29,0,12,4,0,0,0,1,0,1,0,1,6,2,76.5,1,37500,0,3892,2494,1995,12666,0.37
3,4,2,0,0,0,9,3,0,1,10,0,1,1,5,4,7,1,0,13,2,3,3,2,12,12,2,10,10,0,1,0,1,1,10,7,0,0,1,7,1,1,2,3,1,0,31,1,18,3,1,0,0,1,0,0,0,1,0,7,30,0,42500,1,2429,1728,1728,13030,0.6
1,3,3,1,1,1,6,3,0,1,5,1,1,1,23,4,2,0,8,7,3,2,3,2,1,4,2,2,5,0,1,0,0,1,2,7,0,0,3,7,3,0,0,0,1,0,28.5,0,30,3,0,0,0,1,0,1,0,1,7,4,32.5,0,130000,0,4817,4817,4567,13345,0.57
4,2,1,0,0,1,3,2,0,0,5,1,0,1,22,3,17,0,0,3,3,1,2,1,4,1,0,0,0,0,0,0,0,0,0,3,0,1,1,5,2,0,1,2,1,0,42,0,12,4,0,0,1,1,1,1,0,2,1,1,73,1,17500,0,994,596,994,13258,0.41
1,2,1,1,0,0,3,3,0,1,18,0,1,1,21,4,12,1,0,3,3,1,3,3,8,4,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,0,2,3,0,0,22.5,0,7,4,1,0,1,1,1,0,0,1,0,2,58,1,12500,1,950,380,380,12314,0.46
1,3,1,0,1,0,16,1,0,1,7,0,0,1,1,3,3,1,0,3,3,3,3,3,4,4,1,2,0,0,1,0,0,0,0,5,0,0,2,0,0,0,2,1,1,0,5,0,7,3,1,0,0,1,0,0,0,1,0,3,45.33333333,1,32500,0,996,746,149,11507,0.4
5,3,1,0,0,1,3,2,0,0,5,1,0,1,21,3,2,1,8,13,2,4,3,2,12,12,2,2,1,0,1,0,1,1,0,7,0,1,1,7,2,1,2,2,0,0,25,1,7,3,0,0,1,1,1,1,1,2,3,6,29.16666667,0,130000,0,3468,3468,3468,22333,0.51
1,3,2,0,0,0,6,2,0,0,5,0,1,1,23,4,3,0,2,13,3,3,2,2,4,12,1,5,0,0,1,0,1,1,6,5,0,0,1,5,1,1,0,0,0,0,0,1,12,4,1,0,0,1,0,0,0,1,3,4,25,0,67500,0,1038,1038,1038,6482,0.47
4,2,1,0,0,0,9,4,1,0,10,0,0,1,22,3,7,0,0,0,0,3,2,2,12,12,1,10,0,0,1,0,0,0,0,4,1,0,1,4,3,0,1,3,0,0,45,0,7,2,1,0,0,1,0,0,0,2,3,5,17.2,0,27500,1,1069,1069,1069,4529,0.48
4,1,1,0,0,0,1,4,0,0,0,0,0,1,22,3,2,0,0,7,2,1,2,2,4,4,2,5,2,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,1,0,0,0,12,2,0,0,1,0,1,0,0,1,2,2,57,0,17500,1,744,744,0,6995,0.57
7,3,2,1,1,1,9,3,1,1,7,1,0,2,22,4,3,1,3,7,3,2,2,2,4,4,1,5,0,0,1,0,0,1,2,6,0,0,1,6,2,1,1,1,0,0,47.5,1,7,4,1,0,0,1,0,1,1,1,3,2,29.5,0,77500,0,3498,3098,3098,6908,0.57
4,4,2,0,0,0,16,2,0,1,10,0,1,1,21,4,12,0,2,7,3,3,2,1,4,4,2,10,2,0,1,0,0,1,6,7,0,0,1,7,3,1,1,1,0,0,39,0,22,4,1,0,0,1,0,0,0,1,3,4,21.75,0,57500,0,2550,2125,1700,8498,0.5
4,3,1,0,1,1,6,3,0,0,10,1,1,1,21,4,7,1,3,7,3,2,1,2,12,12,2,5,1,0,1,0,0,0,0,5,0,1,1,5,3,0,3,3,0,0,43.5,0,12,4,1,0,1,1,1,1,0,1,2,2,65.5,1,52500,0,1485,1485,1485,11877,0.42
6,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,3,0,0,0,0,1,2,2,2,2,0,0,0,0,0,0,0,0,0,1,0,1,1,1,3,0,0,0,0,0,10.5,0,2,4,0,0,1,1,1,0,0,1,2,1,85,1,8750,1,341,341,341,6031,0.45
3,3,2,1,1,1,9,2,0,0,7,1,1,2,1,3,2,0,5,7,3,4,3,1,4,4,1,2,0,0,1,0,0,0,2,7,0,0,1,7,2,0,2,1,1,0,5,1,18,3,1,0,0,1,0,1,0,1,2,2,58,1,62500,0,2450,2050,1225,16151,0.56
2,4,1,0,0,0,6,4,0,1,3,0,0,1,23,4,2,0,5,7,2,3,2,2,2,4,1,2,0,0,1,0,0,0,2,7,0,0,2,0,0,0,3,2,0,0,0,1,12,3,1,0,0,1,0,0,0,1,3,4,22.75,0,47500,0,3000,2500,857,6278,0.53
4,3,2,0,1,0,1,4,1,1,7,0,1,1,21,5,3,0,2,3,3,3,3,2,4,4,1,5,0,0,1,0,0,0,2,4,0,0,1,4,2,1,3,2,0,0,22.5,1,4,4,1,0,0,1,0,0,2,1,6,1,78,1,72500,0,1581,945,945,10295,0.43
3,3,2,0,1,0,6,1,1,1,10,0,1,1,22,3,7,0,2,3,3,3,2,2,4,4,2,2,2,0,1,0,0,0,6,6,0,0,1,6,1,0,4,2,1,0,31.5,0,22,3,1,0,0,1,0,0,1,1,5,2,24,0,42500,0,2598,1469,1469,5133,0.51
1,1,1,0,0,0,1,1,0,0,1,0,1,1,22,3,17,0,0,3,3,1,2,1,1,1,1,1,0,0,0,0,0,1,2,5,0,0,0,0,0,0,2,2,0,0,2.5,0,7,4,1,0,1,0,0,0,2,1,3,2,25.5,0,12500,1,1428,952,0,5650,0.58
1,3,2,0,0,0,28,4,1,0,18,0,0,1,22,2,12,1,0,7,3,5,3,3,8,12,1,2,0,0,1,0,0,1,0,7,0,0,2,0,0,0,0,0,0,0,2.5,0,7,4,1,0,1,1,0,0,2,2,2,4,20,0,32500,1,1757,1757,669,18120,0.52
6,5,4,1,1,0,9,4,1,1,10,1,0,3,21,4,12,0,3,3,3,7,3,2,2,4,3,2,2,1,1,0,0,1,2,10,1,0,1,10,3,1,0,0,0,1,105,1,18,3,1,0,0,1,0,1,1,1,8,5,23.6,0,130000,0,6323,4650,4650,23379,0.67
1,2,1,1,0,1,9,3,0,0,10,1,0,1,22,3,7,1,0,7,3,2,2,1,4,4,0,0,0,0,0,1,0,0,0,3,0,1,0,0,0,0,2,1,1,0,5,0,12,3,0,0,1,0,1,1,0,1,2,2,71.5,1,12500,1,1281,696,0,9435,0.46
6,4,2,1,1,0,6,2,1,1,7,0,1,1,21,4,7,0,3,16,3,7,2,1,8,8,4,2,2,2,1,0,0,1,2,9,1,0,1,9,3,1,5,2,0,0,29,1,22,3,1,0,0,1,0,0,1,1,3,3,39,0,130000,0,5103,2721,2721,19499,0.54
1,3,1,0,0,0,6,4,0,1,7,0,1,1,22,3,12,1,0,7,3,1,2,2,2,4,1,2,0,0,1,0,0,1,6,6,0,0,0,0,0,0,4,2,0,0,7.5,0,18,3,1,0,0,0,0,0,2,1,5,2,49,0,47500,0,2025,1350,0,4180,0.56
6,2,1,0,0,0,6,2,0,1,10,0,1,1,22,4,7,1,1,1,3,2,1,1,2,4,1,1,0,0,1,0,0,0,0,3,0,0,1,3,1,1,3,1,1,0,39.5,0,22,4,1,0,0,1,0,0,1,1,2,1,40,0,12500,1,672,672,672,5970,0.57
5,1,1,0,0,1,3,0,0,0,5,1,1,1,22,3,2,0,0,0,0,2,2,2,4,4,2,5,2,0,1,0,0,0,0,3,0,1,1,3,1,0,2,3,1,0,21,0,2,3,0,0,1,1,1,1,2,7,4,2,21.5,0,27500,0,540,540,540,2603,0.37
3,3,1,0,0,0,1,2,0,0,5,0,1,1,21,3,17,0,2,3,3,1,2,1,1,8,1,2,0,0,1,0,0,1,2,6,0,0,1,6,1,1,4,2,0,0,7.5,1,7,3,1,0,0,1,0,0,2,6,5,2,34,0,57500,0,900,900,900,4035,0.45
5,1,1,0,0,1,3,0,0,0,10,1,1,1,22,2,12,0,0,0,0,1,2,2,8,8,0,0,0,0,0,0,0,0,0,3,0,1,2,0,0,0,0,0,0,0,2.5,0,2,4,0,0,1,1,1,1,0,1,3,1,71,1,17500,0,623,623,208,6905,0.55
1,4,3,0,0,0,3,2,1,0,5,0,1,2,22,4,7,1,3,3,3,5,3,4,4,8,5,10,5,10,1,0,0,1,10,8,1,0,2,0,0,0,2,3,1,0,157,0,22,3,1,1,0,1,0,0,1,1,6,2,33,0,130000,0,4500,3038,750,13640,0.57
4,2,2,1,1,1,1,3,1,0,5,1,1,1,22,4,2,0,0,3,3,1,1,1,1,1,1,1,0,0,1,0,0,1,2,4,0,0,0,0,0,0,0,0,0,0,10,1,12,3,1,0,1,0,0,1,1,1,5,1,58,0,27500,0,1950,1550,0,2661,0.48
3,3,2,0,0,0,6,3,1,1,10,1,1,1,22,3,17,1,5,7,3,1,2,2,8,8,0,0,0,0,0,0,0,1,2,6,1,0,1,6,3,0,5,3,1,0,2.5,1,12,3,1,0,1,1,0,1,0,1,3,2,80,1,12500,1,2190,2190,2190,13228,0.43
5,3,2,0,0,1,16,4,0,0,10,1,0,1,22,4,2,0,0,3,3,1,2,2,4,4,0,0,0,0,0,0,0,0,0,6,0,1,1,6,3,0,3,1,0,0,13,0,7,2,0,0,1,1,1,1,0,2,4,4,28.25,0,22500,1,1316,1316,1316,12095,0.42
4,2,1,1,0,0,1,3,0,1,10,0,1,1,21,4,17,0,3,7,3,2,2,2,4,8,1,2,0,0,1,0,0,1,2,5,0,0,0,0,0,0,2,3,1,0,33,0,12,4,1,0,1,0,0,0,0,1,2,2,61.5,1,82500,0,1920,960,0,7039,0.57
7,3,2,0,1,1,9,2,0,0,7,1,0,1,22,4,7,1,8,7,3,4,2,1,8,8,1,2,0,0,1,0,0,0,2,6,1,0,1,6,3,1,7,2,0,0,26,1,7,3,1,0,0,1,0,1,1,1,5,6,26.16666667,0,97500,0,1584,1184,1184,10176,0.54
3,2,2,0,1,0,6,2,0,0,7,1,1,1,22,3,7,0,0,3,3,2,3,4,2,8,1,2,0,0,1,0,0,1,0,5,0,1,1,5,3,0,3,3,0,0,21,0,12,2,0,0,1,1,1,1,1,1,4,1,62,0,27500,0,1595,1345,1345,11833,0.42
2,3,1,0,0,0,28,1,0,0,18,0,0,1,22,4,7,0,0,3,0,4,1,1,2,2,1,2,0,0,1,0,0,0,0,5,0,0,1,5,3,0,1,1,0,0,10.5,0,7,4,1,0,0,1,0,0,0,1,1,2,36,1,8750,1,900,900,900,8541,0.48
6,0,1,0,0,1,0,4,0,0,3,1,0,1,22,3,7,0,1,0,0,1,3,1,8,8,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,1,0,0,0,7,3,0,0,1,1,1,1,0,1,3,1,54,1,17500,0,476,476,476,3311,0.45
